Unnamed: 0,date,acdc,load,pv,ess_charge,ess_discharge,workday,price,fee
2464,2023-09-22 9:00,17.6,39.09,22.7,0,0,1,116.5,2050.4
2465,2023-09-22 9:15,20.7,50.73,29.1,0,0,1,116.5,2411.55
2466,2023-09-22 9:30,16,50.52,33.7,0,0,1,116.5,1864
2467,2023-09-22 9:45,11.4,50.99,37.9,0,0,1,116.5,1328.1
2468,2023-09-22 10:00,16.3,50.51,33.3,0,0,1,116.5,1898.95
2469,2023-09-22 10:15,21.6,55.29,33.4,0,0,1,116.5,2516.4
2470,2023-09-22 10:30,19.8,56.08,35.8,0,0,1,116.5,2306.7
2471,2023-09-22 10:45,13,56.05,42.4,0,0,1,116.5,1514.5
2472,2023-09-22 11:00,8.6,54.48,46.5,0,0,1,116.5,1001.9
2473,2023-09-22 11:15,11.8,58.47,46.6,0,0,1,116.5,1374.7
2474,2023-09-22 11:30,28.1,56.52,30.5,0,0,1,116.5,3273.65
2475,2023-09-22 11:45,18.6,59.15,40,0,0,1,116.5,2166.9
2476,2023-09-22 12:00,30.9,57.77,27.7,0,0,1,116.5,3599.85
2477,2023-09-22 12:15,20.3,57.9,37.9,0,0,1,116.5,2364.95
2478,2023-09-22 12:30,21.4,45.4,36.8,0,0,1,116.5,2493.1
2479,2023-09-22 12:45,18.9,70.59,39.5,0,0,1,116.5,2201.85
2480,2023-09-22 13:00,16.6,57.73,41.6,0,0,1,116.5,1933.9
2481,2023-09-22 13:15,24.1,57.98,33.8,0,0,1,116.5,2807.65
2482,2023-09-22 13:30,11.4,57.9,46.8,0,0,1,116.5,1328.1
2483,2023-09-22 13:45,29.7,57.81,28.5,0,0,1,116.5,3460.05
2484,2023-09-22 14:00,34.3,57.96,23.7,0,0,1,147.2,5048.96
2485,2023-09-22 14:15,31.1,57.88,27.7,0,0,1,147.2,4577.92
2486,2023-09-22 14:30,17.6,57.78,41.1,0,0,1,147.2,2590.72
2487,2023-09-22 14:45,16.7,58.03,42.6,0,0,1,147.2,2458.24
2488,2023-09-22 15:00,17.4,57.87,41.5,0,0,1,147.2,2561.28
2489,2023-09-22 15:15,19.9,57.75,39,0,0,1,147.2,2929.28
2490,2023-09-22 15:30,22.3,57.97,35.7,0,0,1,147.2,3282.56
2491,2023-09-22 15:45,32.4,57.91,25.9,0,0,1,147.2,4769.28
2492,2023-09-22 16:00,28.2,57.82,30,0,0,1,147.2,4151.04
2493,2023-09-22 16:15,31.8,57.96,26,0,0,1,147.2,4680.96
2494,2023-09-22 16:30,36,56.87,21.4,0,0,1,147.2,5299.2
2495,2023-09-22 16:45,40.8,58.88,16.7,0,0,1,147.2,6005.76
2496,2023-09-22 17:00,44.4,57.73,13,0,0,1,147.2,6535.68
2497,2023-09-22 17:15,43.6,50.49,9.3,0,0,1,147.2,6417.92
2498,2023-09-22 17:30,46.2,51.13,6.3,0,0,1,147.2,6800.64
2499,2023-09-22 17:45,49.2,50.79,3.5,0,0,1,147.2,7242.24
2500,2023-09-22 18:00,51.4,50.7,1.2,0,0,1,116.5,5988.1
2501,2023-09-22 18:15,47,44.42,0,0,0,1,116.5,5475.5
2502,2023-09-22 18:30,48.1,43.65,0,0,0,1,116.5,5603.65
2503,2023-09-22 18:45,48.7,45.18,0,0,0,1,116.5,5673.55
2504,2023-09-22 19:00,48.2,44.28,0,0,0,1,116.5,5615.3
2505,2023-09-22 19:15,46.4,43.31,0,0,0,1,116.5,5405.6
2506,2023-09-22 19:30,46,43.79,0,0,0,1,116.5,5359
2507,2023-09-22 19:45,45.6,43.44,0,0,0,1,116.5,5312.4
2508,2023-09-22 20:00,46.4,42.79,0,0,0,1,116.5,5405.6
2509,2023-09-22 20:15,43,41.89,0,0,0,1,116.5,5009.5
2510,2023-09-22 20:30,42.4,39.11,0,0,0,1,116.5,4939.6
2511,2023-09-22 20:45,41.9,37.68,0,0,0,1,116.5,4881.35
2512,2023-09-22 21:00,42.5,38.96,0,0,0,1,116.5,4951.25
2513,2023-09-22 21:15,32.4,29.47,0,0,0,1,116.5,3774.6
2514,2023-09-22 21:30,31.6,29.21,0,0,0,1,116.5,3681.4
2515,2023-09-22 21:45,31.5,29.08,0,0,0,1,116.5,3669.75
2516,2023-09-22 22:00,30.7,29.05,0,0,0,1,94,2885.8
2517,2023-09-22 22:15,22.1,22.27,0,0,0,1,94,2077.4
2518,2023-09-22 22:30,21.6,21.61,0,0,0,1,94,2030.4
2519,2023-09-22 22:45,21.6,22.23,0,0,0,1,94,2030.4
2520,2023-09-22 23:00,21.6,21.85,0,0,0,1,94,2030.4
2521,2023-09-22 23:15,15,14.96,0,0,0,1,94,1410
2522,2023-09-22 23:30,14.3,14.78,0,0,0,1,94,1344.2
2523,2023-09-22 23:45,14.4,14.71,0,0,0,1,94,1353.6
2524,2023-09-23 0:00,14.3,14.4,0,0,0,0,94,1344.2
2525,2023-09-23 0:15,9.6,7.44,0,0,0,0,94,902.4
2526,2023-09-23 0:30,10.1,7.47,0,0,0,0,94,949.4
2527,2023-09-23 0:45,10.2,7.49,0,0,0,0,94,958.8
2528,2023-09-23 1:00,10,7.52,0,0,0,0,94,940
2529,2023-09-23 1:15,8.5,7.45,0,0,0,0,94,799
2530,2023-09-23 1:30,8.7,7.47,0,0,0,0,94,817.8
2531,2023-09-23 1:45,8.9,7.48,0,0,0,0,94,836.6
2532,2023-09-23 2:00,9.1,7.5,0,0,0,0,94,855.4
2533,2023-09-23 2:15,7.5,7.49,0,0,0,0,94,705
2534,2023-09-23 2:30,8.1,7.45,0,0,0,0,94,761.4
2535,2023-09-23 2:45,7.6,7.48,0,0,0,0,94,714.4
2536,2023-09-23 3:00,8.1,7.5,0,0,0,0,94,761.4
2537,2023-09-23 3:15,7.4,7.51,0,0,0,0,94,695.6
2538,2023-09-23 3:30,7.9,7.45,0,0,0,0,94,742.6
2539,2023-09-23 3:45,7.4,7.47,0,0,0,0,94,695.6
2540,2023-09-23 4:00,8.2,7.48,0,0,0,0,94,770.8
2541,2023-09-23 4:15,7.4,7.5,0,0,0,0,94,695.6
2542,2023-09-23 4:30,8.1,7.5,0,0,0,0,94,761.4
2543,2023-09-23 4:45,7.4,7.44,0,0,0,0,94,695.6
2544,2023-09-23 5:00,8,7.48,0,0,0,0,94,752
2545,2023-09-23 5:15,7.3,7.5,0,0,0,0,94,686.2
2546,2023-09-23 5:30,7.6,7.51,0,0,0,0,94,714.4
2547,2023-09-23 5:45,7.2,7.47,0,0,0,0,94,676.8
2548,2023-09-23 6:00,7.5,7.46,0,0,0,0,94,705
2549,2023-09-23 6:15,7.5,7.49,0,0,0,0,94,705
2550,2023-09-23 6:30,8,7.52,0,0,0,0,94,752
2551,2023-09-23 6:45,7.5,7.53,0,0,0,0,94,705
2552,2023-09-23 7:00,7.8,7.44,0.8,0,0,0,94,733.2
2553,2023-09-23 7:15,6.4,7.5,2.2,0,0,0,94,601.6
2554,2023-09-23 7:30,5.8,7.5,2.6,0,0,0,94,545.2
2555,2023-09-23 7:45,4.5,7.52,3.2,0,0,0,94,423
2556,2023-09-23 8:00,5.6,7.47,2.6,0,0,0,94,526.4
2557,2023-09-23 8:15,1.7,7.46,6.8,0,0,0,94,159.8
2558,2023-09-23 8:30,0,7.47,13.4,0,0,0,94,0
2559,2023-09-23 8:45,0,7.51,17.9,0,0,0,94,0
2560,2023-09-23 9:00,0,7.52,21.9,0,0,0,116.5,0
2561,2023-09-23 9:15,0,7.43,18.1,0,0,0,116.5,0
2562,2023-09-23 9:30,0,7.47,24.5,0,0,0,116.5,0
2563,2023-09-23 9:45,0,7.5,22.4,0,0,0,116.5,0
2564,2023-09-23 10:00,0,7.41,35.7,0,0,0,116.5,0
2565,2023-09-23 10:15,0,7.58,23.1,0,0,0,116.5,0
2566,2023-09-23 10:30,0,7.44,35.8,0,0,0,116.5,0
2567,2023-09-23 10:45,0,7.37,34.6,0,0,0,116.5,0
2568,2023-09-23 11:00,0,7.64,24,0,0,0,116.5,0
2569,2023-09-23 11:15,0,7.51,29.9,0,0,0,116.5,0
2570,2023-09-23 11:30,0,7.43,27.2,0,0,0,116.5,0
2571,2023-09-23 11:45,0,7.48,31.3,0,0,0,116.5,0
2572,2023-09-23 12:00,0,7.28,34,0,0,0,116.5,0
2573,2023-09-23 12:15,0,7.61,20.1,0,0,0,116.5,0
2574,2023-09-23 12:30,0,7.48,18,0,0,0,116.5,0
2575,2023-09-23 12:45,0,7.56,22.5,0,0,0,116.5,0
2576,2023-09-23 13:00,0,7.47,24.9,0,0,0,116.5,0
2577,2023-09-23 13:15,0,7.51,20.4,0,0,0,116.5,0
2578,2023-09-23 13:30,0,7.52,20.5,0,0,0,116.5,0
2579,2023-09-23 13:45,0,7.44,24.6,0,0,0,116.5,0
2580,2023-09-23 14:00,0,7.39,26,0,0,0,147.2,0
2581,2023-09-23 14:15,0,7.46,31.6,0,0,0,147.2,0
2582,2023-09-23 14:30,0,7.63,30.9,0,0,0,147.2,0
2583,2023-09-23 14:45,0,7.38,14.7,0,0,0,147.2,0
2584,2023-09-23 15:00,0,7.55,14.3,0,0,0,147.2,0
2585,2023-09-23 15:15,0,7.47,14.8,0,0,0,147.2,0
2586,2023-09-23 15:30,0,7.42,16.1,0,0,0,147.2,0
2587,2023-09-23 15:45,2.8,7.63,8.5,0,0,0,147.2,412.16
2588,2023-09-23 16:00,6.1,7.42,5.6,0,0,0,147.2,897.92
2589,2023-09-23 16:15,0.1,7.49,21.1,0,0,0,147.2,14.72
2590,2023-09-23 16:30,2.5,7.49,14.6,0,0,0,147.2,368
2591,2023-09-23 16:45,7.2,7.5,3.5,0,0,0,147.2,1059.84
2592,2023-09-23 17:00,7.2,7.48,2.7,0,0,0,147.2,1059.84
2593,2023-09-23 17:15,10,7.46,0.8,0,0,0,147.2,1472
2594,2023-09-23 17:30,9.5,7.48,1.2,0,0,0,147.2,1398.4
2595,2023-09-23 17:45,8.8,7.5,1.4,0,0,0,147.2,1295.36
2596,2023-09-23 18:00,10.8,7.54,0,0,0,0,116.5,1258.2
2597,2023-09-23 18:15,10.8,7.42,0,0,0,0,116.5,1258.2
2598,2023-09-23 18:30,10.8,7.48,0,0,0,0,116.5,1258.2
2599,2023-09-23 18:45,10.8,7.48,0,0,0,0,116.5,1258.2
2600,2023-09-23 19:00,10.8,7.51,0,0,0,0,116.5,1258.2
2601,2023-09-23 19:15,10.8,7.48,0,0,0,0,116.5,1258.2
2602,2023-09-23 19:30,10.8,7.46,0,0,0,0,116.5,1258.2
2603,2023-09-23 19:45,10.9,7.46,0,0,0,0,116.5,1269.85
2604,2023-09-23 20:00,10.7,7.52,0,0,0,0,116.5,1246.55
2605,2023-09-23 20:15,10.9,7.52,0,0,0,0,116.5,1269.85
2606,2023-09-23 20:30,10.7,7.4,0,0,0,0,116.5,1246.55
2607,2023-09-23 20:45,10.8,7.49,0,0,0,0,116.5,1258.2
2608,2023-09-23 21:00,10.8,7.5,0,0,0,0,116.5,1258.2
2609,2023-09-23 21:15,10.8,7.51,0,0,0,0,116.5,1258.2
2610,2023-09-23 21:30,10.8,7.48,0,0,0,0,116.5,1258.2
2611,2023-09-23 21:45,10.8,7.45,0,0,0,0,116.5,1258.2
2612,2023-09-23 22:00,10.8,7.47,0,0,0,0,94,1015.2
2613,2023-09-23 22:15,10.8,7.29,0,0,0,0,94,1015.2
2614,2023-09-23 22:30,10.8,7.73,0,0,0,0,94,1015.2
2615,2023-09-23 22:45,10.8,7.42,0,0,0,0,94,1015.2
2616,2023-09-23 23:00,10.8,7.49,0,0,0,0,94,1015.2
2617,2023-09-23 23:15,8.4,7.5,0,0,0,0,94,789.6
2618,2023-09-23 23:30,9.7,7.51,0,0,0,0,94,911.8
2619,2023-09-23 23:45,8.7,7.47,0,0,0,0,94,817.8
2620,2023-09-24 0:00,9.8,7.47,0,0,0,0,94,921.2
2621,2023-09-24 0:15,8.3,7.45,0,0,0,0,94,780.2
2622,2023-09-24 0:30,9.5,7.48,0,0,0,0,94,893
2623,2023-09-24 0:45,9.4,7.53,0,0,0,0,94,883.6
2624,2023-09-24 1:00,8.2,7.43,0,0,0,0,94,770.8
2625,2023-09-24 1:15,9.4,7.49,0,0,0,0,94,883.6
2626,2023-09-24 1:30,8.8,7.5,0,0,0,0,94,827.2
2627,2023-09-24 1:45,9.6,7.51,0,0,0,0,94,902.4
2628,2023-09-24 2:00,8.3,7.48,0,0,0,0,94,780.2
2629,2023-09-24 2:15,8,7.45,0,0,0,0,94,752
2630,2023-09-24 2:30,7.4,7.48,0,0,0,0,94,695.6
2631,2023-09-24 2:45,8,7.48,0,0,0,0,94,752
2632,2023-09-24 3:00,7.3,7.51,0,0,0,0,94,686.2
2633,2023-09-24 3:15,7.8,7.44,0,0,0,0,94,733.2
2634,2023-09-24 3:30,7.4,7.48,0,0,0,0,94,695.6
2635,2023-09-24 3:45,7.6,7.49,0,0,0,0,94,714.4
2636,2023-09-24 4:00,7.9,7.51,0,0,0,0,94,742.6
2637,2023-09-24 4:15,7.5,7.47,0,0,0,0,94,705
2638,2023-09-24 4:30,7.9,7.45,0,0,0,0,94,742.6
2639,2023-09-24 4:45,7.5,7.47,0,0,0,0,94,705
2640,2023-09-24 5:00,7.9,7.49,0,0,0,0,94,742.6
2641,2023-09-24 5:15,7.2,7.41,0,0,0,0,94,676.8
2642,2023-09-24 5:30,7.2,7.54,0,0,0,0,94,676.8
2643,2023-09-24 5:45,7.4,7.48,0,0,0,0,94,695.6
2644,2023-09-24 6:00,7.4,7.48,0,0,0,0,94,695.6
2645,2023-09-24 6:15,8,7.5,0,0,0,0,94,752
2646,2023-09-24 6:30,7.5,7.48,0,0,0,0,94,705
2647,2023-09-24 6:45,8,7.44,0,0,0,0,94,752
2648,2023-09-24 7:00,7.2,7.46,0.3,0,0,0,94,676.8
2649,2023-09-24 7:15,7.2,7.5,1.8,0,0,0,94,676.8
2650,2023-09-24 7:30,5.6,7.51,2.6,0,0,0,94,526.4
2651,2023-09-24 7:45,1.4,7.45,7.6,0,0,0,94,131.6
2652,2023-09-24 8:00,0.7,7.47,9.5,0,0,0,94,65.8
2653,2023-09-24 8:15,0,7.49,13.3,0,0,0,94,0
2654,2023-09-24 8:30,0,7.51,17.6,0,0,0,94,0
2655,2023-09-24 8:45,0,7.48,19.5,0,0,0,94,0
2656,2023-09-24 9:00,0,7.43,24.3,0,0,0,116.5,0
2657,2023-09-24 9:15,0,7.48,25.6,0,0,0,116.5,0
2658,2023-09-24 9:30,0,7.5,28.9,0,0,0,116.5,0
2659,2023-09-24 9:45,0,7.51,26.9,0,0,0,116.5,0
2660,2023-09-24 10:00,0,7.45,35.8,0,0,0,116.5,0
2661,2023-09-24 10:15,0,7.49,28.4,0,0,0,116.5,0
2662,2023-09-24 10:30,0,7.46,32.3,0,0,0,116.5,0
2663,2023-09-24 10:45,0,7.52,34.3,0,0,0,116.5,0
2664,2023-09-24 11:00,0,7.49,38,0,0,0,116.5,0
2665,2023-09-24 11:15,0,7.43,45.8,0,0,0,116.5,0
2666,2023-09-24 11:30,0,7.49,40.2,0,0,0,116.5,0
2667,2023-09-24 11:45,0,7.5,42,0,0,0,116.5,0
2668,2023-09-24 12:00,0,7.51,32.1,0,0,0,116.5,0
2669,2023-09-24 12:15,0,7.46,36.2,0,0,0,116.5,0
2670,2023-09-24 12:30,0,7.46,47.2,0,0,0,116.5,0
2671,2023-09-24 12:45,0,7.49,45.1,0,0,0,116.5,0
2672,2023-09-24 13:00,0,7.5,45.1,0,0,0,116.5,0
2673,2023-09-24 13:15,0,7.49,44.7,0,0,0,116.5,0
2674,2023-09-24 13:30,0,7.45,42.4,0,0,0,116.5,0
2675,2023-09-24 13:45,0,7.47,37.1,0,0,0,116.5,0
2676,2023-09-24 14:00,0,7.52,37.3,0,0,0,147.2,0
2677,2023-09-24 14:15,0,7.5,46.7,0,0,0,147.2,0
2678,2023-09-24 14:30,0,7.47,39.5,0,0,0,147.2,0
2679,2023-09-24 14:45,0,7.49,37.4,0,0,0,147.2,0
2680,2023-09-24 15:00,0,7.45,35.7,0,0,0,147.2,0
2681,2023-09-24 15:15,0,7.53,33.1,0,0,0,147.2,0
2682,2023-09-24 15:30,0,7.49,31.4,0,0,0,147.2,0
2683,2023-09-24 15:45,0,7.45,26.8,0,0,0,147.2,0
2684,2023-09-24 16:00,0,7.49,22.3,0,0,0,147.2,0
2685,2023-09-24 16:15,0,7.51,17.4,0,0,0,147.2,0
2686,2023-09-24 16:30,0,7.52,20.5,0,0,0,147.2,0
2687,2023-09-24 16:45,0,7.44,15.5,0,0,0,147.2,0
2688,2023-09-24 17:00,1.3,7.49,10,0,0,0,147.2,191.36
2689,2023-09-24 17:15,3.7,7.48,5.9,0,0,0,147.2,544.64
2690,2023-09-24 17:30,6.8,7.52,4,0,0,0,147.2,1000.96
2691,2023-09-24 17:45,6.8,7.49,3.7,0,0,0,147.2,1000.96
2692,2023-09-24 18:00,8.2,7.47,1.6,0,0,0,116.5,955.3
2693,2023-09-24 18:15,11,7.48,0,0,0,0,116.5,1281.5
2694,2023-09-24 18:30,10.7,7.49,0,0,0,0,116.5,1246.55
2695,2023-09-24 18:45,10.7,7.51,0,0,0,0,116.5,1246.55
2696,2023-09-24 19:00,10.9,7.45,0,0,0,0,116.5,1269.85
2697,2023-09-24 19:15,10.9,7.48,0,0,0,0,116.5,1269.85
2698,2023-09-24 19:30,10.8,7.53,0,0,0,0,116.5,1258.2
2699,2023-09-24 19:45,10.8,7.54,0,0,0,0,116.5,1258.2
2700,2023-09-24 20:00,10.8,7.52,0,0,0,0,116.5,1258.2
2701,2023-09-24 20:15,10.8,7.46,0,0,0,0,116.5,1258.2
2702,2023-09-24 20:30,10.8,7.49,0,0,0,0,116.5,1258.2
2703,2023-09-24 20:45,10.8,7.47,0,0,0,0,116.5,1258.2
2704,2023-09-24 21:00,10.7,7.51,0,0,0,0,116.5,1246.55
2705,2023-09-24 21:15,10.9,7.47,0,0,0,0,116.5,1269.85
2706,2023-09-24 21:30,10.8,7.47,0,0,0,0,116.5,1258.2
2707,2023-09-24 21:45,10.8,7.5,0,0,0,0,116.5,1258.2
2708,2023-09-24 22:00,10.8,7.52,0,0,0,0,94,1015.2
2709,2023-09-24 22:15,10.7,7.48,0,0,0,0,94,1005.8
2710,2023-09-24 22:30,10.8,7.45,0,0,0,0,94,1015.2
2711,2023-09-24 22:45,10.7,7.47,0,0,0,0,94,1005.8
2712,2023-09-24 23:00,10.8,7.47,0,0,0,0,94,1015.2
2713,2023-09-24 23:15,9,7.53,0,0,0,0,94,846
2714,2023-09-24 23:30,9.8,7.45,0,0,0,0,94,921.2
2715,2023-09-24 23:45,8.4,7.48,0,0,0,0,94,789.6
2716,2023-09-25 0:00,10.4,7.48,0,0,0,1,94,977.6
2717,2023-09-25 0:15,8.8,7.52,0,0,0,1,94,827.2
2718,2023-09-25 0:30,9.3,7.48,0,0,0,1,94,874.2
2719,2023-09-25 0:45,9.3,7.44,0,0,0,1,94,874.2
2720,2023-09-25 1:00,8.7,7.49,0,0,0,1,94,817.8
2721,2023-09-25 1:15,7.2,7.47,0,0,0,1,94,676.8
2722,2023-09-25 1:30,7.2,7.53,0,0,0,1,94,676.8
2723,2023-09-25 1:45,7.2,7.45,0,0,0,1,94,676.8
2724,2023-09-25 2:00,7.2,7.49,0,0,0,1,94,676.8
2725,2023-09-25 2:15,10.7,7.47,0,0,0,1,94,1005.8
2726,2023-09-25 2:30,10.8,7.51,0,0,0,1,94,1015.2
2727,2023-09-25 2:45,10.8,7.5,0,0,0,1,94,1015.2
2728,2023-09-25 3:00,10.2,7.44,0,0,0,1,94,958.8
2729,2023-09-25 3:15,11.4,7.47,0,0,0,1,94,1071.6
2730,2023-09-25 3:30,10.8,7.5,0,0,0,1,94,1015.2
2731,2023-09-25 3:45,10.8,7.52,0,0,0,1,94,1015.2
2732,2023-09-25 4:00,10.9,7.65,0,0,0,1,94,1024.6
2733,2023-09-25 4:15,18,14.67,0,0,0,1,94,1692
2734,2023-09-25 4:30,18,14.68,0,0,0,1,94,1692
2735,2023-09-25 4:45,17.9,14.72,0,0,0,1,94,1682.6
2736,2023-09-25 5:00,17.9,14.68,0,0,0,1,94,1682.6
2737,2023-09-25 5:15,21.6,21.82,0,0,0,1,94,2030.4
2738,2023-09-25 5:30,21.6,21.89,0,0,0,1,94,2030.4
2739,2023-09-25 5:45,21.6,21.9,0,0,0,1,94,2030.4
2740,2023-09-25 6:00,21.6,21.91,0,0,0,1,94,2030.4
2741,2023-09-25 6:15,21.6,21.85,0,0,0,1,94,2030.4
2742,2023-09-25 6:30,21.6,21.79,0,0,0,1,94,2030.4
2743,2023-09-25 6:45,21.6,21.97,0,0,0,1,94,2030.4
2744,2023-09-25 7:00,21.7,21.9,0,0,0,1,94,2039.8
2745,2023-09-25 7:15,27,23.2,0,0,0,1,94,2538
2746,2023-09-25 7:30,25.1,25.03,1.8,0,0,1,94,2359.4
2747,2023-09-25 7:45,22.3,23.87,4.3,0,0,1,94,2096.2
2748,2023-09-25 8:00,21.4,23.9,5.4,0,0,1,94,2011.6
2749,2023-09-25 8:15,34.3,36.33,3.8,0,0,1,94,3224.2
2750,2023-09-25 8:30,32.4,36.06,5.6,0,0,1,94,3045.6
2751,2023-09-25 8:45,29,36.15,8.7,0,0,1,94,2726
2752,2023-09-25 9:00,27.8,36.09,10.3,0,0,1,116.5,3238.7
2753,2023-09-25 9:15,37,50.41,11.9,0,0,1,116.5,4310.5
2754,2023-09-25 9:30,40.8,50.39,8.6,0,0,1,116.5,4753.2
2755,2023-09-25 9:45,35.8,50.34,13.7,0,0,1,116.5,4170.7
2756,2023-09-25 10:00,35.6,50.57,13.9,0,0,1,116.5,4147.4
2757,2023-09-25 10:15,43.7,53.61,11.4,0,0,1,116.5,5091.05
2758,2023-09-25 10:30,46.4,52.63,9.3,0,0,1,116.5,5405.6
2759,2023-09-25 10:45,43.6,51.53,10.8,0,0,1,116.5,5079.4
2760,2023-09-25 11:00,43.3,54.99,12.1,0,0,1,116.5,5044.45
2761,2023-09-25 11:15,44.3,57.58,13.1,0,0,1,116.5,5160.95
2762,2023-09-25 11:30,40.6,57.09,14.4,0,0,1,116.5,4729.9
2763,2023-09-25 11:45,47.5,58.61,12.6,0,0,1,116.5,5533.75
2764,2023-09-25 12:00,46.4,57.85,12.7,0,0,1,116.5,5405.6
2765,2023-09-25 12:15,38.7,58.08,19.1,0,0,1,116.5,4508.55
2766,2023-09-25 12:30,30.7,57.9,26.3,0,0,1,116.5,3576.55
2767,2023-09-25 12:45,22.5,57.93,37,0,0,1,116.5,2621.25
2768,2023-09-25 13:00,22,57.94,35.9,0,0,1,116.5,2563
2769,2023-09-25 13:15,34.2,57.77,23.6,0,0,1,116.5,3984.3
2770,2023-09-25 13:30,36.7,57.88,21,0,0,1,116.5,4275.55
2771,2023-09-25 13:45,35.3,58.03,20.6,0,0,1,116.5,4112.45
2772,2023-09-25 14:00,35.5,57.8,24,0,0,1,147.2,5225.6
2773,2023-09-25 14:15,42.9,57.83,15.7,0,0,1,147.2,6314.88
2774,2023-09-25 14:30,47.7,57.89,10.9,0,0,1,147.2,7021.44
2775,2023-09-25 14:45,39.8,57.9,18.8,0,0,1,147.2,5858.56
2776,2023-09-25 15:00,26.6,57.92,32.5,0,0,1,147.2,3915.52
2777,2023-09-25 15:15,27,57.85,30.9,0,0,1,147.2,3974.4
2778,2023-09-25 15:30,27.9,57.87,29.8,0,0,1,147.2,4106.88
2779,2023-09-25 15:45,31.2,57.89,26.8,0,0,1,147.2,4592.64
2780,2023-09-25 16:00,35.4,57.93,22.5,0,0,1,147.2,5210.88
2781,2023-09-25 16:15,45.6,57.9,11.8,0,0,1,147.2,6712.32
2782,2023-09-25 16:30,49.8,57.63,7.1,0,0,1,147.2,7330.56
2783,2023-09-25 16:45,50.7,57.99,6.6,0,0,1,147.2,7463.04
2784,2023-09-25 17:00,54,57.99,3.4,0,0,1,147.2,7948.8
2785,2023-09-25 17:15,50.5,50.72,3,0,0,1,147.2,7433.6
2786,2023-09-25 17:30,50.5,50.95,2.3,0,0,1,147.2,7433.6
2787,2023-09-25 17:45,53.4,50.48,0,0,0,1,147.2,7860.48
2788,2023-09-25 18:00,52.9,50.19,0,0,0,1,116.5,6162.85
2789,2023-09-25 18:15,48,43.93,0,0,0,1,116.5,5592
2790,2023-09-25 18:30,48,44.27,0,0,0,1,116.5,5592
2791,2023-09-25 18:45,47.7,44.06,0,0,0,1,116.5,5557.05
2792,2023-09-25 19:00,46.1,43.47,0,0,0,1,116.5,5370.65
2793,2023-09-25 19:15,45.6,43.37,0,0,0,1,116.5,5312.4
2794,2023-09-25 19:30,44.5,43.68,0,0,0,1,116.5,5184.25
2795,2023-09-25 19:45,46.7,43.48,0,0,0,1,116.5,5440.55
2796,2023-09-25 20:00,42.9,40.86,0,0,0,1,116.5,4997.85
2797,2023-09-25 20:15,42.6,38.19,0,0,0,1,116.5,4962.9
2798,2023-09-25 20:30,42.6,40.22,0,0,0,1,116.5,4962.9
2799,2023-09-25 20:45,42.8,39.59,0,0,0,1,116.5,4986.2
2800,2023-09-25 21:00,41.7,38.04,0,0,0,1,116.5,4858.05
2801,2023-09-25 21:15,33.6,31.18,0,0,0,1,116.5,3914.4
2802,2023-09-25 21:30,30.7,29.08,0,0,0,1,116.5,3576.55
2803,2023-09-25 21:45,32.1,29.22,0,0,0,1,116.5,3739.65
2804,2023-09-25 22:00,30.4,28.93,0,0,0,1,94,2857.6
2805,2023-09-25 22:15,22.4,21.96,0,0,0,1,94,2105.6
2806,2023-09-25 22:30,21.6,21.88,0,0,0,1,94,2030.4
2807,2023-09-25 22:45,21.4,21.91,0,0,0,1,94,2011.6
2808,2023-09-25 23:00,20.2,21.85,0,0,0,1,94,1898.8
2809,2023-09-25 23:15,17.8,16.24,0,0,0,1,94,1673.2
2810,2023-09-25 23:30,14.4,14.67,0,0,0,1,94,1353.6
2811,2023-09-25 23:45,14.2,14.69,0,0,0,1,94,1334.8
2812,2023-10-11 22:15,74.8,114.11,15,0,0,1,94,7031.2
2813,2023-10-11 22:30,0,0,0,0,0,1,94,0
2814,2023-10-11 22:45,0,0,0,0,0,1,94,0
2815,2023-10-11 23:00,0,0,0,0,0,1,94,0
2816,2023-10-11 23:30,0,0,0,0,0,1,94,0
2817,2023-10-11 23:45,0,0,0,0,0,1,94,0
2818,2023-10-12 0:00,0,0,0,0,0,1,94,0
2819,2023-10-12 0:15,0,0,0,0,0,1,94,0
2820,2023-10-12 0:45,0,0,0,0,0,1,94,0
2821,2023-10-12 1:00,0,0,0,0,0,1,94,0
2822,2023-10-12 1:15,0,0,0,0,0,1,94,0
2823,2023-10-12 1:45,0,0,0,0,0,1,94,0
2824,2023-10-12 2:00,0,0,0,0,0,1,94,0
2825,2023-10-12 2:15,0,0,0,0,0,1,94,0
2826,2023-10-12 2:30,0,0,0,0,0,1,94,0
2827,2023-10-12 2:45,0,0,0,0,0,1,94,0
2828,2023-10-12 3:00,0,0,0,0,0,1,94,0
2829,2023-10-12 3:15,0,0,0,0,0,1,94,0
2830,2023-10-12 3:30,0,0,0,0,0,1,94,0
2831,2023-10-12 3:45,0,0,0,0,0,1,94,0
2832,2023-10-12 4:00,0,0,0,0,0,1,94,0
2833,2023-10-12 4:15,0,0,0,0,0,1,94,0
2834,2023-10-12 4:30,0,0,0,0,0,1,94,0
2835,2023-10-12 4:45,0,0,0,0,0,1,94,0
2836,2023-10-12 5:00,0,0,0,0,0,1,94,0
2837,2023-10-12 5:15,0,0,0,0,0,1,94,0
2838,2023-10-12 5:30,0,0,0,0,0,1,94,0
2839,2023-10-12 5:45,0,0,0,0,0,1,94,0
2840,2023-10-12 6:00,0,0,0,0,0,1,94,0
