,date,sunlight,temperature,pv
606,2023-09-21 22:00:00,0.0,22.45,0.0
607,2023-09-21 23:00:00,0.0,21.53,0.0
608,2023-09-22 00:00:00,0.0,20.77,0.0
609,2023-09-22 01:00:00,0.0,20.0,0.0
610,2023-09-22 02:00:00,0.0,19.78,0.0
611,2023-09-22 03:00:00,0.0,19.0,0.0
612,2023-09-22 04:00:00,0.0,18.63,0.0
613,2023-09-22 05:00:00,0.0,18.77,0.0
614,2023-09-22 06:00:00,4.33,18.9,0.7
615,2023-09-22 07:00:00,33.03,19.28,18.3
616,2023-09-22 08:00:00,93.08,21.13,62.5
617,2023-09-22 09:00:00,182.8,23.95,134.0
618,2023-09-22 10:00:00,213.72,26.7,158.1
619,2023-09-22 11:00:00,197.67,28.63,144.8
620,2023-09-22 12:00:00,212.25,29.68,155.8
621,2023-09-22 13:00:00,187.78,30.97,132.8
622,2023-09-22 14:00:00,205.1,32.22,152.9
623,2023-09-22 15:00:00,177.42,32.93,130.6
624,2023-09-22 16:00:00,127.7,32.2,77.1
625,2023-09-22 17:00:00,40.77,29.82,20.3
626,2023-09-22 18:00:00,2.9,27.4,0.0
627,2023-09-22 19:00:00,0.0,23.55,0.0
628,2023-09-22 20:00:00,0.0,21.4,0.0
629,2023-09-22 21:00:00,0.0,20.33,0.0
630,2023-09-22 22:00:00,0.0,20.0,0.0
631,2023-09-22 23:00:00,0.0,19.93,0.0
632,2023-09-23 00:00:00,0.0,19.03,0.0
633,2023-09-23 01:00:00,0.0,19.0,0.0
634,2023-09-23 02:00:00,0.0,19.0,0.0
635,2023-09-23 03:00:00,0.0,18.38,0.0
636,2023-09-23 04:00:00,0.0,18.68,0.0
637,2023-09-23 05:00:00,0.0,18.88,0.0
638,2023-09-23 06:00:00,4.38,18.92,0.8
639,2023-09-23 07:00:00,19.18,19.0,10.6
640,2023-09-23 08:00:00,83.53,20.92,60.0
641,2023-09-23 09:00:00,133.55,23.17,100.7
642,2023-09-23 10:00:00,162.28,25.42,117.5
643,2023-09-23 11:00:00,163.47,27.63,122.4
644,2023-09-23 12:00:00,118.78,28.33,85.5
645,2023-09-23 13:00:00,126.83,28.83,91.5
646,2023-09-23 14:00:00,129.12,30.55,91.5
647,2023-09-23 15:00:00,64.2,28.92,45.0
648,2023-09-23 16:00:00,67.4,28.48,41.9
649,2023-09-23 17:00:00,10.43,26.83,3.4
650,2023-09-23 18:00:00,0.68,25.38,0.0
651,2023-09-23 19:00:00,0.0,23.77,0.0
652,2023-09-23 20:00:00,0.0,23.0,0.0
653,2023-09-23 21:00:00,0.0,22.62,0.0
654,2023-09-23 22:00:00,0.0,22.0,0.0
655,2023-09-23 23:00:00,0.0,20.9,0.0
656,2023-09-24 00:00:00,0.0,20.28,0.0
657,2023-09-24 01:00:00,0.0,19.9,0.0
658,2023-09-24 02:00:00,0.0,19.0,0.0
659,2023-09-24 03:00:00,0.0,18.03,0.0
660,2023-09-24 04:00:00,0.0,18.0,0.0
661,2023-09-24 05:00:00,0.0,18.0,0.0
662,2023-09-24 06:00:00,3.1,18.0,0.3
663,2023-09-24 07:00:00,43.48,18.92,21.5
664,2023-09-24 08:00:00,110.17,22.38,74.7
665,2023-09-24 09:00:00,158.78,26.05,117.2
666,2023-09-24 10:00:00,179.13,28.17,133.0
667,2023-09-24 11:00:00,217.13,29.55,160.1
668,2023-09-24 12:00:00,231.15,30.32,173.6
669,2023-09-24 13:00:00,226.88,32.8,161.5
670,2023-09-24 14:00:00,204.12,34.05,159.3
671,2023-09-24 15:00:00,150.08,34.9,113.6
672,2023-09-24 16:00:00,98.8,33.33,63.4
673,2023-09-24 17:00:00,27.73,30.1,15.2
674,2023-09-24 18:00:00,1.4,26.82,0.0
675,2023-09-24 19:00:00,0.0,24.4,0.0
676,2023-09-24 20:00:00,0.0,24.57,0.0
677,2023-09-24 21:00:00,0.0,23.87,0.0
678,2023-09-24 22:00:00,0.0,23.0,0.0
679,2023-09-24 23:00:00,0.0,22.42,0.0
680,2023-09-25 00:00:00,0.0,22.6,0.0
681,2023-09-25 01:00:00,0.0,22.03,0.0
682,2023-09-25 02:00:00,0.0,22.77,0.0
683,2023-09-25 03:00:00,0.0,22.68,0.0
684,2023-09-25 04:00:00,0.0,22.5,0.0
685,2023-09-25 05:00:00,0.0,23.0,0.0
686,2023-09-25 06:00:00,0.73,22.48,0.0
687,2023-09-25 07:00:00,21.42,23.07,11.5
688,2023-09-25 08:00:00,41.98,24.12,28.4
689,2023-09-25 09:00:00,67.72,25.1,48.1
690,2023-09-25 10:00:00,62.6,26.0,43.6
691,2023-09-25 11:00:00,74.63,26.55,52.8
692,2023-09-25 12:00:00,159.22,28.38,118.3
693,2023-09-25 13:00:00,124.18,30.72,89.2
694,2023-09-25 14:00:00,105.98,31.22,77.9
695,2023-09-25 15:00:00,147.07,32.53,110.0
696,2023-09-25 16:00:00,44.12,30.77,28.9
697,2023-09-25 17:00:00,12.2,28.58,5.3
698,2023-09-25 18:00:00,0.08,27.75,0.0
699,2023-09-25 19:00:00,0.0,26.68,0.0
700,2023-09-25 20:00:00,0.0,26.08,0.0
701,2023-09-25 21:00:00,0.0,26.0,0.0
702,2023-09-25 22:00:00,0.0,26.0,0.0
703,2023-09-25 23:00:00,0.0,25.73,0.0
704,2023-09-26 00:00:00,0.0,25.0,0.0
705,2023-09-26 01:00:00,0.0,25.0,0.0
706,2023-09-26 02:00:00,0.0,24.65,0.0
707,2023-09-26 03:00:00,0.0,24.83,0.0
708,2023-09-26 04:00:00,0.0,25.0,0.0
709,2023-09-26 05:00:00,0.0,25.0,0.0
710,2023-09-26 06:00:00,0.27,25.0,2.86
711,2023-09-26 07:00:00,8.85,25.8,28.08
712,2023-09-26 08:00:00,21.97,26.1,82.16
713,2023-09-26 09:00:00,56.75,27.08,118.83
714,2023-09-26 10:00:00,147.52,29.04,125.12
715,2023-09-26 11:00:00,108.68,29.55,150.01
716,2023-09-26 12:00:00,140.98,29.08,171.92
717,2023-09-26 13:00:00,64.17,29.22,163.01
718,2023-09-26 14:00:00,84.75,29.53,134.94
719,2023-09-26 15:00:00,38.95,29.0,126.68
720,2023-09-26 16:00:00,14.3,28.41,69.19
721,2023-09-26 17:00:00,2.67,27.0,38.91
722,2023-09-26 18:00:00,0.0,26.73,7.13
723,2023-09-26 19:00:00,0.0,26.0,0.0
724,2023-09-26 20:00:00,0.0,25.08,0.0
725,2023-09-26 21:00:00,0.0,25.0,0.0
726,2023-09-26 22:00:00,0.0,25.0,0.0
727,2023-09-26 23:00:00,0.0,25.0,0.0
728,2023-09-27 00:00:00,0.0,25.0,0.0
729,2023-09-27 01:00:00,0.0,25.0,0.0
730,2023-09-27 02:00:00,0.0,25.0,0.0
731,2023-09-27 03:00:00,0.0,25.0,0.0
732,2023-09-27 04:00:00,0.0,25.0,0.0
733,2023-09-27 05:00:00,0.0,23.97,0.0
734,2023-09-27 06:00:00,1.1,24.0,2.71
735,2023-09-27 07:00:00,30.95,24.9,32.67
736,2023-09-27 08:00:00,79.47,26.32,82.36
737,2023-09-27 09:00:00,32.95,27.0,126.42
738,2023-09-27 10:00:00,102.12,27.75,157.78
739,2023-09-27 11:00:00,75.02,28.33,174.98
740,2023-09-27 12:00:00,76.18,28.28,164.07
741,2023-09-27 13:00:00,89.28,28.37,132.63
742,2023-09-27 14:00:00,101.43,28.07,147.46
743,2023-09-27 15:00:00,110.55,27.85,127.25
744,2023-09-27 16:00:00,66.23,29.48,91.14
745,2023-09-27 17:00:00,17.03,28.25,32.38
746,2023-09-27 18:00:00,0.54,26.37,0.73
747,2023-09-27 19:00:00,0.0,25.38,0.0
748,2023-09-27 20:00:00,0.0,25.0,0.0
749,2023-09-27 21:00:00,0.0,24.07,0.0
750,2023-09-27 22:00:00,0.0,24.0,0.0
751,2023-10-04 13:00:00,229.14,29.83,48.0
752,2023-10-04 14:00:00,182.12,30.32,54.9
753,2023-10-04 15:00:00,137.72,29.97,35.3
754,2023-10-04 16:00:00,71.28,28.21,9.2
755,2023-10-04 17:00:00,19.28,26.05,0.1
756,2023-10-04 18:00:00,0.0,23.27,0.0
757,2023-10-04 19:00:00,0.0,21.25,0.0
758,2023-10-04 20:00:00,0.0,20.18,0.0
759,2023-10-04 21:00:00,0.0,20.0,0.0
760,2023-10-04 22:00:00,0.0,20.0,0.0
761,2023-10-04 23:00:00,0.0,20.53,0.0
762,2023-10-05 00:00:00,0.0,22.0,0.0
763,2023-10-05 01:00:00,0.0,21.88,0.0
764,2023-10-05 02:00:00,0.0,21.0,0.0
765,2023-10-05 03:00:00,0.0,20.72,0.0
766,2023-10-05 04:00:00,0.0,19.63,0.0
767,2023-10-05 05:00:00,0.0,18.54,0.0
768,2023-10-05 06:00:00,0.84,18.0,0.18
769,2023-10-05 07:00:00,21.79,18.65,13.96
770,2023-10-05 08:00:00,64.98,19.21,65.42
771,2023-10-05 09:00:00,154.71,20.64,130.45
772,2023-10-05 10:00:00,205.95,22.17,164.28
773,2023-10-05 11:00:00,231.35,23.53,181.88
774,2023-10-05 12:00:00,238.55,24.03,189.55
775,2023-10-05 13:00:00,226.13,24.83,183.64
776,2023-10-05 14:00:00,186.49,25.08,163.5
777,2023-10-05 15:00:00,135.23,24.79,132.6
778,2023-10-05 16:00:00,79.44,23.04,87.9
779,2023-10-05 17:00:00,29.47,21.46,35.3
780,2023-10-05 18:00:00,0.0,19.02,3.1
781,2023-10-05 19:00:00,0.0,17.76,0.0
782,2023-10-05 20:00:00,0.0,16.36,0.0
783,2023-10-05 21:00:00,0.0,15.05,0.0
784,2023-10-05 22:00:00,0.0,15.61,0.0
785,2023-10-05 23:00:00,0.0,16.91,0.0
