,date,load,workday
664,2023-09-08 10:45:00,57.94,1
665,2023-09-08 11:00:00,57.79,1
666,2023-09-08 11:15:00,61.46,1
667,2023-09-08 11:30:00,61.4,1
668,2023-09-08 11:45:00,61.41,1
669,2023-09-08 12:00:00,61.74,1
670,2023-09-08 12:15:00,61.39,1
671,2023-09-08 12:30:00,61.58,1
672,2023-09-08 12:45:00,61.37,1
673,2023-09-08 13:00:00,61.44,1
674,2023-09-08 13:15:00,61.63,1
675,2023-09-08 13:30:00,61.34,1
676,2023-09-08 13:45:00,61.38,1
677,2023-09-08 14:00:00,61.62,1
678,2023-09-08 14:15:00,61.45,1
679,2023-09-08 14:30:00,61.47,1
680,2023-09-08 14:45:00,61.46,1
681,2023-09-08 15:00:00,61.52,1
682,2023-09-08 15:15:00,61.47,1
683,2023-09-08 15:30:00,61.56,1
684,2023-09-08 15:45:00,61.46,1
685,2023-09-08 16:00:00,61.48,1
686,2023-09-08 16:15:00,60.3,1
687,2023-09-08 16:30:00,61.05,1
688,2023-09-08 16:45:00,59.99,1
689,2023-09-08 17:00:00,59.96,1
690,2023-09-08 17:15:00,54.28,1
691,2023-09-08 17:30:00,54.3,1
692,2023-09-08 17:45:00,54.33,1
693,2023-09-08 18:00:00,54.28,1
694,2023-09-08 18:15:00,50.88,1
695,2023-09-08 18:30:00,50.67,1
696,2023-09-08 18:45:00,50.74,1
697,2023-09-08 19:00:00,50.74,1
698,2023-09-08 19:15:00,47.12,1
699,2023-09-08 19:30:00,47.09,1
700,2023-09-08 19:45:00,47.1,1
701,2023-09-08 20:00:00,46.43,1
702,2023-09-08 20:15:00,43.48,1
703,2023-09-08 20:30:00,43.46,1
704,2023-09-08 20:45:00,43.51,1
705,2023-09-08 21:00:00,43.52,1
706,2023-09-08 21:15:00,33.21,1
707,2023-09-08 21:30:00,32.69,1
708,2023-09-08 21:45:00,32.75,1
709,2023-09-08 22:00:00,32.69,1
710,2023-09-08 22:15:00,25.64,1
711,2023-09-08 22:30:00,25.23,1
712,2023-09-08 22:45:00,24.92,1
713,2023-09-08 23:00:00,25.41,1
714,2023-09-08 23:15:00,15.21,1
715,2023-09-08 23:30:00,14.73,1
716,2023-09-08 23:45:00,14.68,1
717,2023-09-09 00:00:00,14.67,0
718,2023-09-09 00:15:00,11.28,0
719,2023-09-09 00:30:00,11.09,0
720,2023-09-09 00:45:00,11.14,0
721,2023-09-09 01:00:00,11.05,0
722,2023-09-09 01:15:00,11.09,0
723,2023-09-09 01:30:00,11.1,0
724,2023-09-09 01:45:00,11.14,0
725,2023-09-09 02:00:00,10.8,0
726,2023-09-09 02:15:00,8.23,0
727,2023-09-09 02:30:00,8.61,0
728,2023-09-09 02:45:00,8.29,0
729,2023-09-09 03:00:00,7.94,0
730,2023-09-09 03:15:00,8.38,0
731,2023-09-09 03:30:00,7.88,0
732,2023-09-09 03:45:00,8.18,0
733,2023-09-09 04:00:00,7.93,0
734,2023-09-09 04:15:00,7.93,0
735,2023-09-09 04:30:00,8.72,0
736,2023-09-09 04:45:00,8.4,0
737,2023-09-09 05:00:00,8.3,0
738,2023-09-09 05:15:00,8.02,0
739,2023-09-09 05:30:00,8.0,0
740,2023-09-09 05:45:00,8.05,0
741,2023-09-09 06:00:00,7.67,0
742,2023-09-09 06:15:00,9.64,0
743,2023-09-09 06:30:00,8.42,0
744,2023-09-09 06:45:00,8.84,0
745,2023-09-09 07:00:00,9.58,0
746,2023-09-09 07:15:00,9.89,0
747,2023-09-09 07:30:00,9.52,0
748,2023-09-09 07:45:00,9.62,0
749,2023-09-09 08:00:00,10.44,0
750,2023-09-09 08:15:00,10.58,0
751,2023-09-09 08:30:00,10.73,0
752,2023-09-09 08:45:00,10.33,0
753,2023-09-09 09:00:00,10.87,0
754,2023-09-09 09:15:00,11.05,0
755,2023-09-09 09:30:00,11.09,0
756,2023-09-09 09:45:00,11.14,0
757,2023-09-09 10:00:00,11.12,0
758,2023-09-09 10:15:00,11.64,0
759,2023-09-09 10:30:00,11.11,0
760,2023-09-09 10:45:00,11.22,0
761,2023-09-09 11:00:00,12.62,0
762,2023-09-09 11:15:00,12.99,0
763,2023-09-09 11:30:00,13.36,0
764,2023-09-09 11:45:00,13.68,0
765,2023-09-09 12:00:00,11.82,0
766,2023-09-09 12:15:00,14.15,0
767,2023-09-09 12:30:00,14.66,0
768,2023-09-09 12:45:00,13.87,0
769,2023-09-09 13:00:00,14.52,0
770,2023-09-09 13:15:00,14.64,0
771,2023-09-09 13:30:00,14.3,0
772,2023-09-09 13:45:00,14.24,0
773,2023-09-09 14:00:00,14.73,0
774,2023-09-09 14:15:00,13.6,0
775,2023-09-09 14:30:00,13.42,0
776,2023-09-09 14:45:00,14.21,0
777,2023-09-09 15:00:00,13.55,0
778,2023-09-09 15:15:00,13.0,0
779,2023-09-09 15:30:00,14.71,0
780,2023-09-09 15:45:00,13.63,0
781,2023-09-09 16:00:00,13.04,0
782,2023-09-09 16:15:00,14.01,0
783,2023-09-09 16:30:00,12.59,0
784,2023-09-09 16:45:00,12.95,0
785,2023-09-09 17:00:00,14.7,0
786,2023-09-09 17:15:00,13.05,0
787,2023-09-09 17:30:00,12.29,0
788,2023-09-09 17:45:00,13.9,0
789,2023-09-09 18:00:00,12.12,0
790,2023-09-09 18:15:00,11.88,0
791,2023-09-09 18:30:00,12.59,0
792,2023-09-09 18:45:00,13.38,0
793,2023-09-09 19:00:00,11.43,0
794,2023-09-09 19:15:00,11.13,0
795,2023-09-09 19:30:00,11.86,0
796,2023-09-09 19:45:00,12.09,0
797,2023-09-09 20:00:00,11.27,0
798,2023-09-09 20:15:00,11.11,0
799,2023-09-09 20:30:00,11.31,0
800,2023-09-09 20:45:00,11.07,0
801,2023-09-09 21:00:00,12.37,0
802,2023-09-09 21:15:00,11.12,0
803,2023-09-09 21:30:00,11.14,0
804,2023-09-09 21:45:00,11.06,0
805,2023-09-09 22:00:00,11.1,0
806,2023-09-09 22:15:00,11.09,0
807,2023-09-09 22:30:00,11.11,0
808,2023-09-09 22:45:00,11.1,0
809,2023-09-09 23:00:00,11.05,0
810,2023-09-09 23:15:00,11.11,0
811,2023-09-09 23:30:00,11.1,0
812,2023-09-09 23:45:00,11.13,0
813,2023-09-10 00:00:00,11.08,0
814,2023-09-10 00:15:00,11.09,0
815,2023-09-10 00:30:00,11.06,0
816,2023-09-10 00:45:00,11.11,0
817,2023-09-10 01:00:00,11.12,0
818,2023-09-10 01:15:00,11.05,0
819,2023-09-10 01:30:00,11.11,0
820,2023-09-10 01:45:00,11.11,0
821,2023-09-10 02:00:00,11.11,0
822,2023-09-10 02:15:00,11.1,0
823,2023-09-10 02:30:00,11.08,0
824,2023-09-10 02:45:00,11.08,0
825,2023-09-10 03:00:00,11.07,0
826,2023-09-10 03:15:00,11.14,0
827,2023-09-10 03:30:00,11.08,0
828,2023-09-10 03:45:00,11.08,0
829,2023-09-10 04:00:00,11.09,0
830,2023-09-10 04:15:00,11.13,0
831,2023-09-10 04:30:00,11.1,0
832,2023-09-10 04:45:00,11.04,0
833,2023-09-10 05:00:00,11.0,0
834,2023-09-10 05:15:00,7.49,0
835,2023-09-10 05:30:00,7.52,0
836,2023-09-10 05:45:00,7.48,0
837,2023-09-10 06:00:00,8.18,0
838,2023-09-10 06:15:00,7.88,0
839,2023-09-10 06:30:00,8.33,0
840,2023-09-10 06:45:00,8.72,0
841,2023-09-10 07:00:00,9.53,0
842,2023-09-10 07:15:00,9.78,0
843,2023-09-10 07:30:00,9.31,0
844,2023-09-10 07:45:00,10.82,0
845,2023-09-10 08:00:00,9.99,0
846,2023-09-10 08:15:00,9.76,0
847,2023-09-10 08:30:00,9.78,0
848,2023-09-10 08:45:00,10.31,0
849,2023-09-10 09:00:00,10.33,0
850,2023-09-10 09:15:00,11.05,0
851,2023-09-10 09:30:00,11.09,0
852,2023-09-10 09:45:00,11.08,0
853,2023-09-10 10:00:00,11.14,0
854,2023-09-10 10:15:00,11.13,0
855,2023-09-10 10:30:00,11.03,0
856,2023-09-10 10:45:00,11.08,0
857,2023-09-10 11:00:00,11.13,0
858,2023-09-10 11:15:00,11.13,0
859,2023-09-10 11:30:00,11.75,0
860,2023-09-10 11:45:00,11.48,0
861,2023-09-10 12:00:00,11.08,0
862,2023-09-10 12:15:00,12.42,0
863,2023-09-10 12:30:00,14.44,0
864,2023-09-10 12:45:00,13.84,0
865,2023-09-10 13:00:00,14.11,0
866,2023-09-10 13:15:00,14.59,0
867,2023-09-10 13:30:00,14.62,0
868,2023-09-10 13:45:00,14.42,0
869,2023-09-10 14:00:00,13.91,0
870,2023-09-10 14:15:00,14.1,0
871,2023-09-10 14:30:00,13.02,0
872,2023-09-10 14:45:00,14.33,0
873,2023-09-10 15:00:00,14.2,0
874,2023-09-10 15:15:00,13.14,0
875,2023-09-10 15:30:00,13.82,0
876,2023-09-10 15:45:00,14.6,0
877,2023-09-10 16:00:00,14.53,0
878,2023-09-10 16:15:00,13.97,0
879,2023-09-10 16:30:00,12.95,0
880,2023-09-10 16:45:00,12.9,0
881,2023-09-10 17:00:00,14.23,0
882,2023-09-10 17:15:00,13.02,0
883,2023-09-10 17:30:00,12.85,0
884,2023-09-10 17:45:00,12.82,0
885,2023-09-10 18:00:00,13.99,0
886,2023-09-10 18:15:00,12.81,0
887,2023-09-10 18:30:00,12.42,0
888,2023-09-10 18:45:00,11.97,0
889,2023-09-10 19:00:00,13.48,0
890,2023-09-10 19:15:00,11.11,0
891,2023-09-10 19:30:00,11.24,0
892,2023-09-10 19:45:00,11.08,0
893,2023-09-10 20:00:00,11.39,0
894,2023-09-10 20:15:00,11.69,0
895,2023-09-10 20:30:00,11.24,0
896,2023-09-10 20:45:00,11.1,0
897,2023-09-10 21:00:00,11.14,0
898,2023-09-10 21:15:00,11.2,0
899,2023-09-10 21:30:00,11.1,0
900,2023-09-10 21:45:00,11.13,0
901,2023-09-10 22:00:00,11.07,0
902,2023-09-10 22:15:00,10.2,0
903,2023-09-10 22:30:00,10.45,0
904,2023-09-10 22:45:00,10.81,0
905,2023-09-10 23:00:00,10.82,0
906,2023-09-10 23:15:00,9.63,0
907,2023-09-10 23:30:00,8.48,0
908,2023-09-10 23:45:00,9.63,0
909,2023-09-11 00:00:00,10.11,1
910,2023-09-11 00:15:00,8.97,1
911,2023-09-11 00:30:00,8.67,1
912,2023-09-11 00:45:00,10.08,1
913,2023-09-11 01:00:00,9.36,1
914,2023-09-11 01:15:00,7.54,1
915,2023-09-11 01:30:00,7.57,1
916,2023-09-11 01:45:00,7.46,1
917,2023-09-11 02:00:00,7.39,1
918,2023-09-11 02:15:00,10.23,1
919,2023-09-11 02:30:00,11.11,1
920,2023-09-11 02:45:00,10.31,1
921,2023-09-11 03:00:00,10.7,1
922,2023-09-11 03:15:00,11.09,1
923,2023-09-11 03:30:00,11.11,1
924,2023-09-11 03:45:00,11.06,1
925,2023-09-11 04:00:00,11.08,1
926,2023-09-11 04:15:00,16.88,1
927,2023-09-11 04:30:00,17.66,1
928,2023-09-11 04:45:00,17.52,1
929,2023-09-11 05:00:00,17.55,1
930,2023-09-11 05:15:00,21.62,1
931,2023-09-11 05:30:00,21.91,1
932,2023-09-11 05:45:00,21.9,1
933,2023-09-11 06:00:00,21.89,1
934,2023-09-11 06:15:00,21.87,1
935,2023-09-11 06:30:00,21.86,1
936,2023-09-11 06:45:00,22.01,1
937,2023-09-11 07:00:00,21.82,1
938,2023-09-11 07:15:00,27.04,1
939,2023-09-11 07:30:00,27.67,1
940,2023-09-11 07:45:00,27.9,1
941,2023-09-11 08:00:00,28.12,1
942,2023-09-11 08:15:00,39.2,1
943,2023-09-11 08:30:00,39.84,1
944,2023-09-11 08:45:00,39.89,1
945,2023-09-11 09:00:00,40.7,1
946,2023-09-11 09:15:00,50.71,1
947,2023-09-11 09:30:00,50.68,1
948,2023-09-11 09:45:00,50.67,1
949,2023-09-11 10:00:00,52.28,1
950,2023-09-11 10:15:00,57.62,1
951,2023-09-11 10:30:00,57.93,1
952,2023-09-11 10:45:00,57.94,1
953,2023-09-11 11:00:00,57.82,1
954,2023-09-11 11:15:00,61.31,1
955,2023-09-11 11:30:00,61.61,1
956,2023-09-11 11:45:00,61.4,1
957,2023-09-11 12:00:00,61.44,1
958,2023-09-11 12:15:00,61.57,1
959,2023-09-11 12:30:00,61.44,1
960,2023-09-11 12:45:00,61.51,1
961,2023-09-11 13:00:00,61.35,1
962,2023-09-11 13:15:00,61.0,1
963,2023-09-11 13:30:00,60.96,1
964,2023-09-11 13:45:00,61.43,1
965,2023-09-11 14:00:00,61.42,1
966,2023-09-11 14:15:00,61.43,1
967,2023-09-11 14:30:00,61.58,1
968,2023-09-11 14:45:00,61.42,1
969,2023-09-11 15:00:00,61.52,1
970,2023-09-11 15:15:00,61.57,1
971,2023-09-11 15:30:00,61.37,1
972,2023-09-11 15:45:00,61.37,1
973,2023-09-11 16:00:00,61.7,1
974,2023-09-11 16:15:00,61.32,1
975,2023-09-11 16:30:00,59.83,1
976,2023-09-11 16:45:00,60.41,1
977,2023-09-11 17:00:00,60.29,1
978,2023-09-11 17:15:00,54.55,1
979,2023-09-11 17:30:00,54.39,1
980,2023-09-11 17:45:00,54.44,1
981,2023-09-11 18:00:00,52.39,1
982,2023-09-11 18:15:00,50.81,1
983,2023-09-11 18:30:00,50.34,1
984,2023-09-11 18:45:00,50.66,1
985,2023-09-11 19:00:00,50.71,1
986,2023-09-11 19:15:00,47.11,1
987,2023-09-11 19:30:00,47.13,1
988,2023-09-11 19:45:00,47.0,1
989,2023-09-11 20:00:00,43.35,1
990,2023-09-11 20:15:00,43.49,1
991,2023-09-11 20:30:00,43.58,1
992,2023-09-11 20:45:00,43.42,1
993,2023-09-11 21:00:00,41.86,1
994,2023-09-11 21:15:00,31.79,1
995,2023-09-11 21:30:00,31.88,1
996,2023-09-11 21:45:00,31.93,1
997,2023-09-11 22:00:00,29.79,1
998,2023-09-11 22:15:00,21.94,1
999,2023-09-11 22:30:00,21.89,1
1000,2023-09-11 22:45:00,21.9,1
1001,2023-09-11 23:00:00,22.11,1
1002,2023-09-11 23:15:00,14.99,1
1003,2023-09-11 23:30:00,14.67,1
1004,2023-09-11 23:45:00,14.66,1
1005,2023-09-12 00:00:00,14.72,1
1006,2023-09-12 00:15:00,10.23,1
1007,2023-09-12 00:30:00,9.7,1
1008,2023-09-12 00:45:00,9.3,1
1009,2023-09-12 01:00:00,10.01,1
1010,2023-09-12 01:15:00,7.61,1
1011,2023-09-12 01:30:00,7.49,1
1012,2023-09-12 01:45:00,7.47,1
1013,2023-09-12 02:00:00,7.49,1
1014,2023-09-12 02:15:00,10.17,1
1015,2023-09-12 02:30:00,10.01,1
1016,2023-09-12 02:45:00,10.47,1
1017,2023-09-12 03:00:00,10.58,1
1018,2023-09-12 03:15:00,11.08,1
1019,2023-09-12 03:30:00,11.12,1
1020,2023-09-12 03:45:00,11.11,1
1021,2023-09-12 04:00:00,11.03,1
1022,2023-09-12 04:15:00,17.08,1
1023,2023-09-12 04:30:00,17.77,1
1024,2023-09-12 04:45:00,18.22,1
1025,2023-09-12 05:00:00,18.08,1
1026,2023-09-12 05:15:00,21.66,1
1027,2023-09-12 05:30:00,21.87,1
1028,2023-09-12 05:45:00,21.91,1
1029,2023-09-12 06:00:00,21.94,1
1030,2023-09-12 06:15:00,21.84,1
1031,2023-09-12 06:30:00,21.88,1
1032,2023-09-12 06:45:00,21.88,1
1033,2023-09-12 07:00:00,21.9,1
1034,2023-09-12 07:15:00,27.3,1
1035,2023-09-12 07:30:00,28.75,1
1036,2023-09-12 07:45:00,27.17,1
1037,2023-09-12 08:00:00,29.01,1
1038,2023-09-12 08:15:00,39.93,1
1039,2023-09-12 08:30:00,39.76,1
1040,2023-09-12 08:45:00,39.98,1
1041,2023-09-12 09:00:00,39.87,1
1042,2023-09-12 09:15:00,49.42,1
1043,2023-09-12 09:30:00,50.81,1
1044,2023-09-12 09:45:00,50.64,1
1045,2023-09-12 10:00:00,50.67,1
1046,2023-09-12 10:15:00,51.72,1
1047,2023-09-12 10:30:00,56.35,1
1048,2023-09-12 10:45:00,57.24,1
1049,2023-09-12 11:00:00,56.08,1
1050,2023-09-12 11:15:00,59.09,1
1051,2023-09-12 11:30:00,59.9,1
1052,2023-09-12 11:45:00,58.7,1
1053,2023-09-12 12:00:00,58.67,1
1054,2023-09-12 12:15:00,58.78,1
1055,2023-09-12 12:30:00,57.91,1
1056,2023-09-12 12:45:00,58.33,1
1057,2023-09-12 13:00:00,60.08,1
1058,2023-09-12 13:15:00,60.93,1
1059,2023-09-12 13:30:00,61.6,1
1060,2023-09-12 13:45:00,61.31,1
1061,2023-09-12 14:00:00,60.12,1
1062,2023-09-12 14:15:00,61.47,1
1063,2023-09-12 14:30:00,61.47,1
1064,2023-09-12 14:45:00,61.39,1
1065,2023-09-12 15:00:00,61.65,1
1066,2023-09-12 15:15:00,61.48,1
1067,2023-09-12 15:30:00,61.23,1
1068,2023-09-12 15:45:00,61.6,1
1069,2023-09-12 16:00:00,61.51,1
1070,2023-09-12 16:15:00,60.31,1
1071,2023-09-12 16:30:00,60.0,1
1072,2023-09-12 16:45:00,61.16,1
1073,2023-09-12 17:00:00,58.97,1
1074,2023-09-12 17:15:00,54.45,1
1075,2023-09-12 17:30:00,54.31,1
1076,2023-09-12 17:45:00,54.21,1
1077,2023-09-12 18:00:00,54.12,1
1078,2023-09-12 18:15:00,50.7,1
1079,2023-09-12 18:30:00,50.61,1
1080,2023-09-12 18:45:00,50.69,1
1081,2023-09-12 19:00:00,50.28,1
1082,2023-09-12 19:15:00,46.26,1
1083,2023-09-12 19:30:00,45.39,1
1084,2023-09-12 19:45:00,46.64,1
1085,2023-09-12 20:00:00,44.94,1
1086,2023-09-12 20:15:00,42.3,1
1087,2023-09-12 20:30:00,42.42,1
1088,2023-09-12 20:45:00,42.8,1
1089,2023-09-12 21:00:00,41.97,1
1090,2023-09-12 21:15:00,31.67,1
1091,2023-09-12 21:30:00,31.37,1
1092,2023-09-12 21:45:00,31.47,1
1093,2023-09-12 22:00:00,28.72,1
1094,2023-09-12 22:15:00,22.16,1
1095,2023-09-12 22:30:00,22.19,1
1096,2023-09-12 22:45:00,22.1,1
1097,2023-09-12 23:00:00,22.12,1
1098,2023-09-12 23:15:00,15.09,1
1099,2023-09-12 23:30:00,14.65,1
1100,2023-09-12 23:45:00,14.69,1
1101,2023-09-13 00:00:00,14.69,1
1102,2023-09-13 00:15:00,9.52,1
1103,2023-09-13 00:30:00,9.66,1
1104,2023-09-13 00:45:00,10.1,1
1105,2023-09-13 01:00:00,9.98,1
1106,2023-09-13 01:15:00,7.7,1
1107,2023-09-13 01:30:00,7.53,1
1108,2023-09-13 01:45:00,7.43,1
1109,2023-09-13 02:00:00,7.5,1
1110,2023-09-13 02:15:00,10.88,1
1111,2023-09-13 02:30:00,10.52,1
1112,2023-09-13 02:45:00,10.7,1
1113,2023-09-13 03:00:00,11.06,1
1114,2023-09-13 03:15:00,11.06,1
1115,2023-09-13 03:30:00,11.14,1
1116,2023-09-13 03:45:00,11.12,1
1117,2023-09-13 04:00:00,11.01,1
1118,2023-09-13 04:15:00,17.29,1
1119,2023-09-13 04:30:00,17.71,1
1120,2023-09-13 04:45:00,17.42,1
1121,2023-09-13 05:00:00,18.19,1
1122,2023-09-13 05:15:00,21.56,1
1123,2023-09-13 05:30:00,21.87,1
1124,2023-09-13 05:45:00,21.9,1
1125,2023-09-13 06:00:00,21.92,1
1126,2023-09-13 06:15:00,21.85,1
1127,2023-09-13 06:30:00,21.97,1
1128,2023-09-13 06:45:00,22.09,1
1129,2023-09-13 07:00:00,22.02,1
1130,2023-09-13 07:15:00,28.29,1
1131,2023-09-13 07:30:00,27.45,1
1132,2023-09-13 07:45:00,27.58,1
1133,2023-09-13 08:00:00,28.19,1
1134,2023-09-13 08:15:00,39.22,1
1135,2023-09-13 08:30:00,39.86,1
1136,2023-09-13 08:45:00,39.87,1
1137,2023-09-13 09:00:00,39.88,1
1138,2023-09-13 09:15:00,50.33,1
1139,2023-09-13 09:30:00,50.6,1
1140,2023-09-13 09:45:00,50.63,1
1141,2023-09-13 10:00:00,51.81,1
1142,2023-09-13 10:15:00,56.97,1
1143,2023-09-13 10:30:00,55.81,1
1144,2023-09-13 10:45:00,56.89,1
1145,2023-09-13 11:00:00,56.98,1
1146,2023-09-13 11:15:00,59.06,1
1147,2023-09-13 11:30:00,58.22,1
1148,2023-09-13 11:45:00,58.43,1
1149,2023-09-13 12:00:00,58.13,1
1150,2023-09-13 12:15:00,58.48,1
1151,2023-09-13 12:30:00,58.1,1
1152,2023-09-13 12:45:00,57.92,1
1153,2023-09-13 13:00:00,58.08,1
1154,2023-09-13 13:15:00,57.75,1
1155,2023-09-13 13:30:00,57.79,1
1156,2023-09-13 13:45:00,58.12,1
1157,2023-09-13 14:00:00,58.32,1
1158,2023-09-13 14:15:00,59.02,1
1159,2023-09-13 14:30:00,59.7,1
1160,2023-09-13 14:45:00,58.91,1
1161,2023-09-13 15:00:00,60.01,1
1162,2023-09-13 15:15:00,58.4,1
1163,2023-09-13 15:30:00,58.17,1
1164,2023-09-13 15:45:00,57.99,1
1165,2023-09-13 16:00:00,58.39,1
1166,2023-09-13 16:15:00,57.82,1
1167,2023-09-13 16:30:00,57.77,1
1168,2023-09-13 16:45:00,57.88,1
1169,2023-09-13 17:00:00,58.0,1
1170,2023-09-13 17:15:00,54.52,1
1171,2023-09-13 17:30:00,54.21,1
1172,2023-09-13 17:45:00,54.24,1
1173,2023-09-13 18:00:00,53.59,1
1174,2023-09-13 18:15:00,47.19,1
1175,2023-09-13 18:30:00,47.91,1
1176,2023-09-13 18:45:00,48.29,1
1177,2023-09-13 19:00:00,47.07,1
1178,2023-09-13 19:15:00,45.16,1
1179,2023-09-13 19:30:00,46.02,1
1180,2023-09-13 19:45:00,45.74,1
1181,2023-09-13 20:00:00,45.53,1
1182,2023-09-13 20:15:00,42.18,1
1183,2023-09-13 20:30:00,41.8,1
1184,2023-09-13 20:45:00,42.02,1
1185,2023-09-13 21:00:00,40.47,1
1186,2023-09-13 21:15:00,30.46,1
1187,2023-09-13 21:30:00,30.87,1
1188,2023-09-13 21:45:00,30.23,1
1189,2023-09-13 22:00:00,29.92,1
1190,2023-09-13 22:15:00,24.35,1
1191,2023-09-13 22:30:00,21.9,1
1192,2023-09-13 22:45:00,21.9,1
1193,2023-09-13 23:00:00,21.25,1
1194,2023-09-13 23:15:00,14.71,1
1195,2023-09-13 23:30:00,14.68,1
1196,2023-09-13 23:45:00,14.7,1
1197,2023-09-14 00:00:00,14.09,1
1198,2023-09-14 00:15:00,8.32,1
1199,2023-09-14 00:30:00,8.36,1
1200,2023-09-14 00:45:00,8.18,1
1201,2023-09-14 01:00:00,8.19,1
1202,2023-09-14 01:15:00,7.51,1
1203,2023-09-14 01:30:00,7.5,1
1204,2023-09-14 01:45:00,7.44,1
1205,2023-09-14 02:00:00,7.49,1
1206,2023-09-14 02:15:00,10.21,1
1207,2023-09-14 02:30:00,9.62,1
1208,2023-09-14 02:45:00,10.46,1
1209,2023-09-14 03:00:00,9.95,1
1210,2023-09-14 03:15:00,10.99,1
1211,2023-09-14 03:30:00,10.93,1
1212,2023-09-14 03:45:00,11.0,1
1213,2023-09-14 04:00:00,11.12,1
1214,2023-09-14 04:15:00,17.19,1
1215,2023-09-14 04:30:00,16.29,1
1216,2023-09-14 04:45:00,17.6,1
1217,2023-09-14 05:00:00,18.59,1
1218,2023-09-14 05:15:00,21.84,1
1219,2023-09-14 05:30:00,21.87,1
1220,2023-09-14 05:45:00,21.91,1
1221,2023-09-14 06:00:00,21.94,1
1222,2023-09-14 06:15:00,21.84,1
1223,2023-09-14 06:30:00,21.87,1
1224,2023-09-14 06:45:00,21.87,1
1225,2023-09-14 07:00:00,22.44,1
1226,2023-09-14 07:15:00,26.19,1
1227,2023-09-14 07:30:00,27.63,1
1228,2023-09-14 07:45:00,26.17,1
1229,2023-09-14 08:00:00,27.43,1
1230,2023-09-14 08:15:00,39.91,1
1231,2023-09-14 08:30:00,39.86,1
1232,2023-09-14 08:45:00,39.87,1
1233,2023-09-14 09:00:00,39.88,1
1234,2023-09-14 09:15:00,49.8,1
1235,2023-09-14 09:30:00,50.7,1
1236,2023-09-14 09:45:00,50.65,1
1237,2023-09-14 10:00:00,50.67,1
1238,2023-09-14 10:15:00,56.92,1
1239,2023-09-14 10:30:00,57.42,1
1240,2023-09-14 10:45:00,57.07,1
1241,2023-09-14 11:00:00,56.37,1
1242,2023-09-14 11:15:00,58.77,1
1243,2023-09-14 11:30:00,59.41,1
1244,2023-09-14 11:45:00,58.32,1
1245,2023-09-14 12:00:00,58.94,1
1246,2023-09-14 12:15:00,58.88,1
1247,2023-09-14 12:30:00,58.51,1
1248,2023-09-14 12:45:00,58.32,1
1249,2023-09-14 13:00:00,57.89,1
1250,2023-09-14 13:15:00,57.87,1
1251,2023-09-14 13:30:00,57.95,1
1252,2023-09-14 13:45:00,57.91,1
1253,2023-09-14 14:00:00,57.84,1
1254,2023-09-14 14:15:00,59.03,1
1255,2023-09-14 14:30:00,59.69,1
1256,2023-09-14 14:45:00,60.0,1
1257,2023-09-14 15:00:00,60.02,1
1258,2023-09-14 15:15:00,57.88,1
1259,2023-09-14 15:30:00,57.84,1
1260,2023-09-14 15:45:00,58.69,1
1261,2023-09-14 16:00:00,58.34,1
1262,2023-09-14 16:15:00,57.84,1
1263,2023-09-14 16:30:00,57.94,1
1264,2023-09-14 16:45:00,57.88,1
1265,2023-09-14 17:00:00,57.6,1
1266,2023-09-14 17:15:00,54.43,1
1267,2023-09-14 17:30:00,54.31,1
1268,2023-09-14 17:45:00,54.15,1
1269,2023-09-14 18:00:00,54.38,1
1270,2023-09-14 18:15:00,49.19,1
1271,2023-09-14 18:30:00,48.01,1
1272,2023-09-14 18:45:00,47.59,1
1273,2023-09-14 19:00:00,47.26,1
1274,2023-09-14 19:15:00,46.09,1
1275,2023-09-14 19:30:00,45.14,1
1276,2023-09-14 19:45:00,45.82,1
1277,2023-09-14 20:00:00,43.22,1
1278,2023-09-14 20:15:00,41.6,1
1279,2023-09-14 20:30:00,41.91,1
1280,2023-09-14 20:45:00,41.51,1
1281,2023-09-14 21:00:00,41.78,1
1282,2023-09-14 21:15:00,30.99,1
1283,2023-09-14 21:30:00,30.28,1
1284,2023-09-14 21:45:00,30.42,1
1285,2023-09-14 22:00:00,29.82,1
1286,2023-09-14 22:15:00,22.23,1
1287,2023-09-14 22:30:00,21.89,1
1288,2023-09-14 22:45:00,21.9,1
1289,2023-09-14 23:00:00,21.92,1
1290,2023-09-14 23:15:00,15.09,1
1291,2023-09-14 23:30:00,14.66,1
1292,2023-09-14 23:45:00,14.68,1
1293,2023-09-15 00:00:00,14.72,1
1294,2023-09-15 00:15:00,8.02,1
1295,2023-09-15 00:30:00,8.04,1
1296,2023-09-15 00:45:00,7.59,1
1297,2023-09-15 01:00:00,8.8,1
1298,2023-09-15 01:15:00,7.62,1
1299,2023-09-15 01:30:00,7.49,1
1300,2023-09-15 01:45:00,7.45,1
1301,2023-09-15 02:00:00,7.51,1
1302,2023-09-15 02:15:00,10.5,1
1303,2023-09-15 02:30:00,10.1,1
1304,2023-09-15 02:45:00,9.96,1
1305,2023-09-15 03:00:00,9.59,1
1306,2023-09-15 03:15:00,11.08,1
1307,2023-09-15 03:30:00,11.14,1
1308,2023-09-15 03:45:00,11.08,1
1309,2023-09-15 04:00:00,11.05,1
1310,2023-09-15 04:15:00,16.19,1
1311,2023-09-15 04:30:00,16.89,1
1312,2023-09-15 04:45:00,17.4,1
1313,2023-09-15 05:00:00,16.27,1
1314,2023-09-15 05:15:00,21.57,1
