,date,sunlight,temperature,pv
724,2023-10-04 17:00:00,19.28,26.05,0.1
725,2023-10-04 18:00:00,0.0,23.27,0.0
726,2023-10-04 19:00:00,0.0,21.25,0.0
727,2023-10-04 20:00:00,0.0,20.18,0.0
728,2023-10-04 21:00:00,0.0,20.0,0.0
729,2023-10-04 22:00:00,0.0,20.0,0.0
730,2023-10-04 23:00:00,0.0,20.53,0.0
731,2023-10-05 00:00:00,0.0,22.0,0.0
732,2023-10-05 01:00:00,0.0,21.88,0.0
733,2023-10-05 02:00:00,0.0,21.0,0.0
734,2023-10-05 03:00:00,0.0,20.72,0.0
735,2023-10-05 04:00:00,0.0,19.63,0.0
736,2023-10-05 05:00:00,0.0,18.54,0.0
737,2023-10-05 06:00:00,0.84,18.0,0.18
738,2023-10-05 07:00:00,21.79,18.65,13.96
739,2023-10-05 08:00:00,64.98,19.21,65.42
740,2023-10-05 09:00:00,154.71,20.64,130.45
741,2023-10-05 10:00:00,205.95,22.17,164.28
742,2023-10-05 11:00:00,231.35,23.53,181.88
743,2023-10-05 12:00:00,238.55,24.03,189.55
744,2023-10-05 13:00:00,226.13,24.83,183.64
745,2023-10-05 14:00:00,186.49,25.08,163.5
746,2023-10-05 15:00:00,135.23,24.79,132.6
747,2023-10-05 16:00:00,79.44,23.04,87.9
748,2023-10-05 17:00:00,29.47,21.46,35.3
749,2023-10-05 18:00:00,0.0,19.02,3.1
750,2023-10-05 19:00:00,0.0,17.76,0.0
751,2023-10-05 20:00:00,0.0,16.36,0.0
752,2023-10-05 21:00:00,0.0,15.05,0.0
753,2023-10-05 22:00:00,0.0,15.61,0.0
754,2023-10-05 23:00:00,0.0,16.91,0.0
755,2023-10-06 00:00:00,0.0,16.34,0.0
756,2023-10-06 01:00:00,0.0,15.89,0.0
757,2023-10-06 02:00:00,0.0,16.81,0.0
758,2023-10-06 03:00:00,0.0,16.72,0.0
759,2023-10-06 04:00:00,0.0,16.0,0.0
760,2023-10-06 05:00:00,0.0,16.7,0.0
761,2023-10-06 06:00:00,1.45,15.88,1.1
762,2023-10-06 07:00:00,16.86,16.04,27.0
763,2023-10-06 08:00:00,51.6,18.26,76.1
764,2023-10-06 09:00:00,90.86,20.02,122.1
765,2023-10-06 10:00:00,136.7,22.23,158.1
766,2023-10-06 11:00:00,126.43,23.45,162.7
767,2023-10-06 12:00:00,196.58,25.18,87.6
768,2023-10-06 13:00:00,118.95,24.98,160.1
769,2023-10-06 14:00:00,130.38,25.03,167.3
770,2023-10-06 15:00:00,84.53,24.71,139.0
771,2023-10-06 16:00:00,32.04,22.82,76.3
772,2023-10-06 17:00:00,3.3,16.5,22.9
773,2023-10-06 18:00:00,0.0,0.0,1.2
774,2023-10-06 19:00:00,0.0,0.0,0.0
775,2023-10-06 20:00:00,0.0,0.0,0.0
776,2023-10-06 21:00:00,0.0,0.0,0.0
777,2023-10-06 22:00:00,0.0,0.0,0.0
778,2023-10-06 23:00:00,0.0,0.0,0.0
779,2023-10-07 00:00:00,0.0,0.0,0.0
780,2023-10-07 01:00:00,0.0,0.0,0.0
781,2023-10-07 02:00:00,0.0,0.0,0.0
782,2023-10-07 03:00:00,0.0,0.0,0.0
783,2023-10-07 04:00:00,0.0,0.0,0.0
784,2023-10-07 05:00:00,0.0,0.0,0.0
785,2023-10-07 06:00:00,0.0,0.0,0.0
786,2023-10-07 07:00:00,0.0,0.0,1.2
787,2023-10-07 08:00:00,0.0,0.0,29.5
788,2023-10-07 09:00:00,0.0,0.0,64.8
789,2023-10-07 10:00:00,0.0,0.0,51.7
790,2023-10-07 11:00:00,0.0,0.0,4.1
791,2023-10-07 12:00:00,0.0,0.0,28.2
792,2023-10-07 13:00:00,0.0,0.0,0.9
793,2023-10-07 14:00:00,0.0,0.0,0.0
794,2023-10-07 15:00:00,0.0,0.0,6.6
795,2023-10-07 16:00:00,0.0,0.0,16.6
796,2023-10-07 17:00:00,0.0,0.0,17.0
797,2023-10-07 18:00:00,0.0,0.0,0.0
798,2023-10-07 19:00:00,0.0,0.0,0.0
799,2023-10-07 20:00:00,0.0,0.0,0.0
800,2023-10-07 21:00:00,0.0,0.0,0.0
801,2023-10-07 22:00:00,0.0,0.0,0.0
802,2023-10-07 23:00:00,0.0,0.0,0.0
803,2023-10-08 00:00:00,0.0,0.0,0.0
804,2023-10-08 01:00:00,0.0,0.0,0.0
805,2023-10-08 02:00:00,0.0,0.0,0.0
806,2023-10-08 03:00:00,0.0,0.0,0.0
807,2023-10-08 04:00:00,0.0,0.0,0.0
808,2023-10-08 05:00:00,0.0,0.0,0.0
809,2023-10-08 06:00:00,0.0,0.0,0.6
810,2023-10-08 07:00:00,0.0,0.0,22.6
811,2023-10-08 08:00:00,0.0,0.0,32.1
812,2023-10-08 09:00:00,0.0,0.0,67.9
813,2023-10-08 10:00:00,0.0,0.0,75.8
814,2023-10-08 11:00:00,0.0,0.0,85.6
815,2023-10-08 12:00:00,0.0,0.0,138.5
816,2023-10-08 13:00:00,0.0,0.0,97.5
817,2023-10-08 14:00:00,0.0,0.0,91.7
818,2023-10-08 15:00:00,0.0,0.0,82.7
819,2023-10-08 16:00:00,0.0,0.0,53.5
820,2023-10-08 17:00:00,0.0,0.0,38.6
821,2023-10-08 18:00:00,0.0,0.0,2.1
822,2023-10-08 19:00:00,0.0,0.0,0.0
823,2023-10-08 20:00:00,0.0,0.0,0.0
824,2023-10-08 21:00:00,0.0,0.0,0.0
825,2023-10-08 22:00:00,0.0,0.0,0.0
826,2023-10-08 23:00:00,0.0,0.0,0.0
827,2023-10-09 00:00:00,0.0,0.0,0.0
828,2023-10-09 01:00:00,0.0,0.0,0.0
829,2023-10-09 02:00:00,0.0,0.0,0.0
830,2023-10-09 03:00:00,0.0,0.0,0.0
831,2023-10-09 04:00:00,0.0,0.0,0.0
832,2023-10-09 05:00:00,0.0,0.0,0.0
833,2023-10-09 06:00:00,0.0,0.0,0.4
834,2023-10-09 07:00:00,0.0,0.0,29.4
835,2023-10-09 08:00:00,0.0,0.0,81.0
836,2023-10-09 09:00:00,0.0,0.0,127.4
837,2023-10-09 10:00:00,0.0,0.0,161.0
838,2023-10-09 11:00:00,0.0,0.0,132.8
839,2023-10-09 12:00:00,0.0,0.0,117.8
840,2023-10-09 13:00:00,0.0,0.0,124.8
841,2023-10-09 14:00:00,0.0,0.0,89.7
842,2023-10-09 15:00:00,0.0,0.0,95.8
843,2023-10-09 16:00:00,0.0,0.0,83.7
844,2023-10-09 17:00:00,0.0,0.0,27.4
845,2023-10-09 18:00:00,0.0,0.0,2.0
846,2023-10-09 19:00:00,0.0,0.0,0.0
847,2023-10-09 20:00:00,0.0,0.0,0.0
848,2023-10-09 21:00:00,0.0,0.0,0.0
849,2023-10-09 22:00:00,0.0,0.0,0.0
850,2023-10-09 23:00:00,0.0,0.0,0.0
851,2023-10-10 00:00:00,0.0,0.0,0.0
852,2023-10-10 01:00:00,0.0,0.0,0.0
853,2023-10-10 02:00:00,0.0,0.0,0.0
854,2023-10-10 03:00:00,0.0,0.0,0.0
855,2023-10-10 04:00:00,0.0,0.0,0.0
856,2023-10-10 05:00:00,0.0,0.0,0.0
857,2023-10-10 06:00:00,0.0,0.0,0.4
858,2023-10-10 07:00:00,0.0,0.0,11.9
859,2023-10-10 08:00:00,0.0,0.0,44.9
860,2023-10-10 09:00:00,0.0,0.0,87.5
861,2023-10-10 10:00:00,0.0,0.0,145.1
862,2023-10-10 11:00:00,0.0,0.0,181.1
863,2023-10-10 12:00:00,0.0,0.0,127.8
864,2023-10-10 13:00:00,31.98,6.16,126.1
865,2023-10-10 14:00:00,152.64,27.52,125.0
866,2023-10-10 15:00:00,91.04,26.21,95.8
867,2023-10-10 16:00:00,61.2,24.46,52.8
868,2023-10-10 17:00:00,11.0,23.02,30.3
869,2023-10-10 18:00:00,0.0,21.04,1.6
870,2023-10-10 19:00:00,0.0,19.7,0.0
871,2023-10-10 20:00:00,0.0,18.86,0.0
872,2023-10-10 21:00:00,0.0,18.04,0.0
873,2023-10-10 22:00:00,0.0,17.82,0.0
874,2023-10-10 23:00:00,0.0,17.0,0.0
875,2023-10-11 00:00:00,0.0,16.05,0.0
876,2023-10-11 01:00:00,0.0,15.88,0.0
877,2023-10-11 02:00:00,0.0,15.32,0.0
878,2023-10-11 03:00:00,0.0,15.79,0.0
879,2023-10-11 04:00:00,0.0,16.0,0.0
880,2023-10-11 05:00:00,0.0,16.0,0.0
881,2023-10-11 06:00:00,0.75,15.88,0.7
882,2023-10-11 07:00:00,31.12,15.35,18.3
883,2023-10-11 08:00:00,95.87,17.85,62.5
884,2023-10-11 09:00:00,149.19,20.95,134.0
885,2023-10-11 10:00:00,191.25,24.21,158.1
886,2023-10-11 11:00:00,218.11,26.44,144.8
887,2023-10-11 12:00:00,225.98,28.78,155.8
888,2023-10-11 13:00:00,215.28,30.11,132.8
889,2023-10-11 14:00:00,100.16,29.3,152.9
890,2023-10-11 15:00:00,116.86,29.73,130.6
891,2023-10-11 16:00:00,76.12,29.74,77.1
892,2023-10-11 17:00:00,18.67,26.07,20.3
893,2023-10-11 18:00:00,0.0,23.04,0.0
894,2023-10-11 19:00:00,0.0,21.04,0.0
895,2023-10-11 20:00:00,0.0,19.02,0.0
896,2023-10-11 21:00:00,0.0,18.16,0.0
897,2023-10-11 22:00:00,0.0,17.82,0.0
898,2023-10-11 23:00:00,0.0,17.0,0.0
899,2023-10-12 00:00:00,0.0,16.38,0.0
900,2023-10-12 01:00:00,0.0,15.88,0.0
901,2023-10-12 02:00:00,0.0,15.58,0.0
902,2023-10-12 03:00:00,0.0,16.0,0.0
903,2023-10-12 04:00:00,0.0,15.0,0.0
904,2023-10-12 05:00:00,0.0,15.0,0.0
905,2023-10-12 06:00:00,0.67,15.0,0.8
906,2023-10-12 07:00:00,28.2,15.43,10.6
907,2023-10-12 08:00:00,92.27,17.68,60.0
908,2023-10-12 09:00:00,147.67,20.5,100.7
909,2023-10-12 10:00:00,191.08,23.68,117.5
910,2023-10-12 11:00:00,218.9,26.97,122.4
911,2023-10-12 12:00:00,226.03,27.93,85.5
912,2023-10-12 13:00:00,210.05,29.23,91.5
913,2023-10-12 14:00:00,141.85,29.4,91.5
914,2023-10-12 15:00:00,133.68,30.38,45.0
915,2023-10-12 16:00:00,58.22,28.0,41.9
916,2023-10-12 17:00:00,22.95,27.3,3.4
917,2023-10-12 18:00:00,0.0,22.77,0.0
918,2023-10-12 19:00:00,0.0,20.82,0.0
919,2023-10-12 20:00:00,0.0,1.33,0.0
920,2023-10-12 21:00:00,0.0,0.0,0.0
921,2023-10-12 22:00:00,0.0,0.0,0.0
922,2023-10-12 23:00:00,0.0,0.0,0.0
923,2023-10-13 00:00:00,0.0,0.0,0.0
924,2023-10-13 01:00:00,0.0,0.0,0.0
925,2023-10-13 02:00:00,0.0,0.0,0.0
926,2023-10-13 03:00:00,0.0,0.0,0.0
927,2023-10-13 04:00:00,0.0,0.0,0.0
928,2023-10-13 05:00:00,0.0,0.0,0.0
929,2023-10-13 06:00:00,0.0,0.0,0.0
930,2023-10-13 07:00:00,0.0,0.0,0.0
931,2023-10-13 08:00:00,0.0,0.0,0.0
932,2023-10-13 09:00:00,7.57,1.75,8.7
933,2023-10-13 10:00:00,105.12,22.25,40.7
934,2023-10-13 11:00:00,135.9,25.43,107.3
935,2023-10-13 12:00:00,130.18,26.58,178.9
936,2023-10-13 13:00:00,127.2,27.28,120.5
937,2023-10-13 14:00:00,95.59,27.41,103.5
938,2023-10-13 15:00:00,95.12,27.15,39.6
939,2023-10-13 16:00:00,31.15,25.78,25.6
940,2023-10-13 17:00:00,5.87,24.15,9.8
941,2023-10-13 18:00:00,0.0,22.17,0.0
942,2023-10-13 19:00:00,0.0,19.19,0.0
943,2023-10-13 20:00:00,0.0,0.0,0.0
944,2023-10-13 21:00:00,0.0,0.0,0.0
945,2023-10-13 22:00:00,0.0,0.0,0.0
946,2023-10-13 23:00:00,0.0,0.0,0.0
947,2023-10-14 00:00:00,0.0,0.0,0.0
948,2023-10-14 01:00:00,0.0,0.0,0.0
949,2023-10-14 02:00:00,0.0,0.0,0.0
950,2023-10-14 03:00:00,0.0,0.0,0.0
951,2023-10-14 04:00:00,0.0,0.0,0.0
952,2023-10-14 05:00:00,0.0,0.0,0.0
953,2023-10-14 06:00:00,0.0,0.0,1.35
954,2023-10-14 07:00:00,0.0,0.0,28.05
955,2023-10-14 08:00:00,0.0,0.0,24.32
956,2023-10-14 09:00:00,0.0,0.0,48.13
957,2023-10-14 10:00:00,0.0,0.0,58.5
958,2023-10-14 11:00:00,0.0,0.0,69.69
959,2023-10-14 12:00:00,0.0,0.0,38.99
960,2023-10-14 13:00:00,0.0,0.0,131.46
961,2023-10-14 14:00:00,0.0,0.0,98.91
962,2023-10-14 15:00:00,0.0,0.0,30.16
963,2023-10-14 16:00:00,0.0,0.0,32.49
964,2023-10-14 17:00:00,0.0,0.0,20.14
965,2023-10-14 18:00:00,0.0,0.0,4.48
966,2023-10-14 19:00:00,0.0,0.0,0.0
967,2023-10-14 20:00:00,0.0,0.0,0.0
968,2023-10-14 21:00:00,0.0,0.0,0.0
969,2023-10-14 22:00:00,0.0,0.0,0.0
970,2023-10-14 23:00:00,0.0,0.0,0.0
971,2023-10-15 00:00:00,0.0,0.0,0.0
972,2023-10-15 01:00:00,0.0,0.0,0.0
973,2023-10-15 02:00:00,0.0,0.0,0.0
974,2023-10-15 03:00:00,0.0,0.0,0.0
975,2023-10-15 04:00:00,0.0,0.0,0.0
976,2023-10-15 05:00:00,0.0,0.0,0.0
977,2023-10-15 06:00:00,0.0,0.0,0.39
978,2023-10-15 07:00:00,0.0,0.0,13.81
979,2023-10-15 08:00:00,0.0,0.0,68.34
980,2023-10-15 09:00:00,0.0,0.0,115.32
981,2023-10-15 10:00:00,0.0,0.0,147.61
982,2023-10-15 11:00:00,0.0,0.0,160.78
983,2023-10-15 12:00:00,0.0,0.0,119.6
984,2023-10-15 13:00:00,0.0,0.0,134.4
985,2023-10-15 14:00:00,0.0,0.0,131.6
986,2023-10-15 15:00:00,0.0,0.0,55.96
987,2023-10-15 16:00:00,0.0,0.0,92.98
988,2023-10-15 17:00:00,0.0,0.0,34.65
989,2023-10-15 18:00:00,0.0,0.0,5.04
990,2023-10-15 19:00:00,0.0,0.0,0.0
991,2023-10-15 20:00:00,0.0,0.0,0.0
992,2023-10-15 21:00:00,0.0,0.0,0.0
993,2023-10-15 22:00:00,0.0,0.0,0.0
994,2023-10-15 23:00:00,0.0,0.0,0.0
995,2023-10-16 00:00:00,0.0,0.0,0.0
996,2023-10-16 01:00:00,0.0,0.0,0.0
997,2023-10-16 02:00:00,0.0,0.0,0.0
998,2023-10-16 03:00:00,0.0,0.0,0.0
999,2023-10-16 04:00:00,0.0,0.0,0.0
1000,2023-10-16 05:00:00,0.0,0.0,0.0
1001,2023-10-16 06:00:00,0.0,0.0,0.0
1002,2023-10-16 07:00:00,0.0,0.0,9.2
1003,2023-10-16 08:00:00,0.0,0.0,62.5
1004,2023-10-16 09:00:00,28.4,3.86,114.1
1005,2023-10-16 10:00:00,136.77,22.7,125.0
1006,2023-10-16 11:00:00,177.91,23.16,182.5
1007,2023-10-16 12:00:00,195.82,23.98,169.4
1008,2023-10-16 13:00:00,197.67,24.68,144.1
1009,2023-10-16 14:00:00,174.54,24.88,100.1
1010,2023-10-16 15:00:00,129.28,24.32,96.3
1011,2023-10-16 16:00:00,74.17,23.08,74.6
1012,2023-10-16 17:00:00,17.32,21.28,22.8
1013,2023-10-16 18:00:00,0.0,18.45,0.1
1014,2023-10-16 19:00:00,0.0,16.47,0.0
1015,2023-10-16 20:00:00,0.0,14.75,0.0
1016,2023-10-16 21:00:00,0.0,13.58,0.0
1017,2023-10-16 22:00:00,0.0,12.97,0.0
1018,2023-10-16 23:00:00,0.0,12.02,0.0
